SeriousDlqin2yrs,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,NumberOfTimes90DaysLate,NumberOfTime60-89DaysPastDueNotWorse,MonthlyIncome,NumberOfDependents,DebtRatio_Flag,TotalPastDue,IncomePerDependent,HighDebtRatio,DebtRatio_log,HasAnyLatePayment,AgeGroup_25-34,AgeGroup_35-44,AgeGroup_45-54,AgeGroup_55-64,AgeGroup_65+
0,53,0,1622.0,0,0,5166.0,0,1,0,5166.0,1,7.392031567514591,0,False,False,True,False,False
0,75,0,0.0,0,0,5166.0,0,0,0,5166.0,0,0.0,0,False,False,False,False,True
0,92,0,0.056834,0,0,6650.0,0,0,0,6650.0,0,0.05527764630496942,0,False,False,False,False,True
0,52,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,False,True,False,False
1,49,2,3114.0,0,0,5166.0,4,1,2,1033.2,1,8.043984431221553,1,False,False,True,False,False
0,72,0,0.165269,0,0,7750.0,1,0,0,3875.0,0,0.15295196165161806,0,False,False,False,False,True
0,47,0,0.197168,0,0,4660.0,0,0,0,4660.0,0,0.1799587676047662,0,False,False,True,False,False
0,50,0,0.079543,0,0,4990.0,1,0,0,2495.0,0,0.07653780343553901,0,False,False,True,False,False
0,43,0,0.176137,0,0,6000.0,0,0,0,6000.0,0,0.16223533928987283,0,False,True,False,False,False
0,48,0,0.01582,0,0,2970.0,0,0,0,2970.0,0,0.01569616810632421,0,False,False,True,False,False
0,35,0,1725.0,0,0,5166.0,1,1,0,2583.0,1,7.453561871643373,0,True,False,False,False,False
0,68,0,0.420374,0,0,4809.0,0,0,0,4809.0,1,0.3509202172163621,0,False,False,False,False,True
0,46,2,0.188693,0,0,5500.0,2,0,2,1833.3333333333333,0,0.17285438420103383,1,False,False,True,False,False
1,32,0,0.13363,0,0,6300.0,5,0,0,1050.0,0,0.12542487340548533,0,True,False,False,False,False
0,50,1,0.131498,1,0,4250.0,0,0,2,4250.0,0,0.1235424185247139,1,False,False,True,False,False
0,46,0,0.577498,0,0,8096.0,0,0,0,8096.0,1,0.4558400476035843,0,False,False,True,False,False
1,55,0,0.046991,0,0,5000.0,0,0,0,5000.0,0,0.0459203358629154,0,False,False,True,False,False
1,37,0,0.049962,0,0,5283.0,3,0,0,1320.75,0,0.04875397303835044,0,False,True,False,False,False
0,46,0,0.155321,0,0,8916.0,0,0,0,8916.0,0,0.14437822743849238,0,False,False,True,False,False
1,52,1,0.460644,1,0,5500.0,0,0,2,5500.0,1,0.37887743435646165,1,False,False,True,False,False
0,54,3,0.354408,0,0,3368.0,1,0,3,1684.0,0,0.3033644584938864,1,False,False,True,False,False
1,44,0,0.540593,0,0,10900.0,1,0,0,5450.0,1,0.43216740724212693,0,False,True,False,False,False
0,43,2,0.402831,0,1,4167.0,0,0,3,4167.0,1,0.3384923376995374,1,False,True,False,False,False
0,24,0,0.0,0,0,5166.0,0,0,0,5166.0,0,0.0,0,False,False,False,False,False
0,43,0,0.023395,0,0,5000.0,2,0,0,1666.6666666666667,0,0.023125531701719118,0,False,True,False,False,False
1,63,0,0.520773,0,0,4500.0,0,0,0,4500.0,1,0.4192187582206993,0,False,False,False,True,False
0,48,0,0.40276,0,0,10000.0,0,0,0,10000.0,1,0.33844172447757087,0,False,False,True,False,False
1,54,4,0.588347,0,2,5800.0,1,0,6,2900.0,1,0.4626938528081734,1,False,False,True,False,False
0,69,0,0.284026,0,0,7192.0,0,0,0,7192.0,0,0.2500004542839405,0,False,False,False,False,True
1,36,0,0.082096,1,2,3300.0,0,0,3,3300.0,0,0.07889990107260018,1,False,True,False,False,False
0,38,0,0.419395,2,0,4000.0,2,0,2,1333.3333333333333,1,0.35023072448735154,1,False,True,False,False,False
0,63,0,3496.0,0,0,5166.0,3,1,0,1291.5,1,8.159660737063376,0,False,False,False,True,False
0,57,1,0.173724,0,0,11500.0,1,0,1,5750.0,0,0.16018160007028648,1,False,False,False,True,False
1,29,1,0.064484,0,0,4000.0,0,0,1,4000.0,0,0.06249017470767193,1,True,False,False,False,False
0,39,0,0.001333,0,0,3000.0,2,0,0,1000.0,0,0.0013321123442425196,0,False,True,False,False,False
0,32,0,0.567686,0,0,5000.0,0,0,0,5000.0,1,0.44960064677244505,0,True,False,False,False,False
0,61,0,1728.0,0,0,5166.0,1,1,0,2583.0,1,7.455298485683291,0,False,False,False,True,False
0,35,0,0.239075,0,0,3500.0,0,0,0,3500.0,0,0.21436513350262754,0,True,False,False,False,False
0,37,1,0.656255,0,0,6050.0,0,0,1,6050.0,1,0.504559029615763,1,False,True,False,False,False
0,31,0,18.0,0,0,5166.0,1,1,0,2583.0,1,2.9444389791664403,0,True,False,False,False,False
1,24,1,302.0,0,2,5166.0,0,1,3,5166.0,1,5.713732805509369,1,False,False,False,False,False
0,47,0,0.02305,0,0,9370.0,0,0,0,9370.0,0,0.0227883616304312,0,False,False,True,False,False
0,49,0,671.0,0,0,5166.0,0,1,0,5166.0,1,6.51025834052315,0,False,False,True,False,False
0,74,0,0.002909,0,0,5500.0,1,0,0,2750.0,0,0.002904777047230822,0,False,False,False,False,True
0,62,0,0.000381,0,0,10500.0,0,0,0,10500.0,0,0.00038092743793018065,0,False,False,False,True,False
1,22,0,0.029588,0,0,2500.0,0,0,0,2500.0,0,0.02915872222020467,0,False,False,False,False,False
0,30,0,0.041481,0,0,2916.0,0,0,0,2916.0,0,0.040643738633618545,0,True,False,False,False,False
0,39,2,0.367127,2,0,5000.0,2,0,4,1666.6666666666667,0,0.3127114575962021,1,False,True,False,False,False
0,29,0,0.162199,0,0,2200.0,0,0,0,2200.0,0,0.15031390022139593,0,True,False,False,False,False
0,73,0,69.0,0,0,5166.0,0,1,0,5166.0,1,4.248495242049359,0,False,False,False,False,True
0,64,0,2176.0,0,0,5166.0,0,1,0,5166.0,1,7.685703061234547,0,False,False,False,True,False
0,39,1,0.21598,0,0,11000.0,2,0,1,3666.6666666666665,0,0.19555033604029476,1,False,True,False,False,False
0,74,0,0.028571,0,0,1154.0,0,0,0,1154.0,0,0.02817046029994285,0,False,False,False,False,True
0,56,0,0.501931,0,0,5436.0,1,0,0,2718.0,1,0.40675161353839084,0,False,False,False,True,False
1,32,2,0.414862,2,1,3740.0,2,0,5,1246.6666666666667,1,0.3470319998374157,1,True,False,False,False,False
0,78,1,0.010448,0,0,12633.0,0,0,1,12633.0,0,0.010393796864015235,1,False,False,False,False,True
1,25,2,0.098451,3,0,2000.0,1,0,5,1000.0,0,0.09390100556634542,1,False,False,False,False,False
0,34,4,0.757535,0,0,5208.0,0,0,4,5208.0,1,0.5639122591558825,1,True,False,False,False,False
1,39,0,331.0,0,0,5166.0,3,1,0,1291.5,1,5.805134968916488,0,False,True,False,False,False
1,31,1,0.403758,0,0,2820.0,2,0,1,940.0,1,0.3391529260747574,1,True,False,False,False,False
0,67,0,1330.0,0,0,5166.0,0,1,0,5166.0,1,7.193685818395112,0,False,False,False,False,True
0,81,0,0.003562,0,0,10106.0,0,0,0,10106.0,0,0.0035556711025691067,0,False,False,False,False,True
1,34,0,2066.0,0,0,5166.0,1,1,0,2583.0,1,7.633853559681768,0,True,False,False,False,False
0,48,0,0.372091,0,0,9666.0,2,0,0,3222.0,0,0.31633585363479866,0,False,False,True,False,False
0,25,2,0.184408,0,1,2000.0,0,0,3,2000.0,0,0.16924307169732736,1,False,False,False,False,False
1,71,0,0.438819,0,0,3080.0,0,0,0,3080.0,1,0.3638226382011259,0,False,False,False,False,True
0,52,1,0.101466,0,0,6750.0,0,0,1,6750.0,0,0.09664201978431905,1,False,False,True,False,False
1,83,0,0.011319,0,0,5300.0,0,0,0,5300.0,0,0.01125541944850236,0,False,False,False,False,True
0,43,0,0.099977,0,0,4400.0,2,0,0,1466.6666666666667,0,0.09528927049481768,0,False,True,False,False,False
0,45,0,0.094879,0,0,3846.0,0,0,0,3846.0,0,0.09064385487953203,0,False,True,False,False,False
0,43,0,0.284549,0,0,16529.599999999977,3,0,0,4132.399999999994,0,0.25040768397918217,0,False,True,False,False,False
0,52,1,0.52195,0,0,10500.0,0,0,1,10500.0,1,0.4199924073887019,1,False,False,True,False,False
0,73,0,0.521808,0,0,6900.0,0,0,0,6900.0,1,0.4198991016790476,0,False,False,False,False,True
0,43,0,0.384502,0,0,6800.0,1,0,0,3400.0,1,0.32534050819266097,0,False,True,False,False,False
0,55,0,0.363049,0,0,4800.0,2,0,0,1600.0,0,0.3097241021782572,0,False,False,True,False,False
0,35,0,0.102842,0,0,7000.0,1,0,0,3500.0,0,0.09789048431715817,0,True,False,False,False,False
0,45,0,0.033989,0,0,3000.0,0,0,0,3000.0,0,0.03342413773177796,0,False,True,False,False,False
1,64,1,998.0,0,0,5166.0,0,1,1,5166.0,1,6.906754778648554,1,False,False,False,True,False
0,69,0,0.537349,0,0,8500.0,0,0,0,8500.0,1,0.43005950449336844,0,False,False,False,False,True
0,62,1,0.29913,0,0,11499.0,4,0,1,2299.8,0,0.2616948096633894,1,False,False,False,True,False
0,43,0,3.0,0,0,5166.0,0,0,0,5166.0,1,1.3862943611198906,0,False,True,False,False,False
1,31,2,0.451774,0,0,2000.0,0,0,2,2000.0,1,0.37278625690537326,1,True,False,False,False,False
1,37,2,1.671308,1,0,3087.0,0,0,3,3087.0,1,0.9825682400968324,1,False,True,False,False,False
0,78,0,0.107973,0,0,4000.0,0,0,0,4000.0,0,0.10253221979713496,0,False,False,False,False,True
0,59,0,0.512198,0,0,10083.0,0,0,0,10083.0,1,0.4135642215647791,0,False,False,False,True,False
0,82,0,0.090384,0,0,2422.0,0,0,0,2422.0,0,0.08652992777822208,0,False,False,False,False,True
1,44,0,0.0,0,0,4400.0,3,0,0,1100.0,0,0.0,0,False,True,False,False,False
0,47,0,186.0,0,0,5166.0,0,1,0,5166.0,1,5.231108616854587,0,False,False,True,False,False
1,38,1,0.726971,0,0,9650.0,3,0,1,2412.5,1,0.5463690068984799,1,False,True,False,False,False
0,44,0,0.302298,0,0,7485.0,2,0,0,2495.0,0,0.26413039624588913,0,False,True,False,False,False
1,36,0,0.002,0,0,4500.0,3,0,0,1125.0,0,0.001998002662673056,0,False,True,False,False,False
0,79,0,1356.0,0,0,5166.0,0,1,0,5166.0,1,7.213031659834869,0,False,False,False,False,True
0,59,0,0.037,0,0,3026.0,0,0,0,3026.0,0,0.036331929247390274,0,False,False,False,True,False
0,41,0,2683.0,0,0,5166.0,0,1,0,5166.0,1,7.895063498091573,0,False,True,False,False,False
0,52,0,0.392106,0,0,7650.0,1,0,0,3825.0,1,0.33081770843829494,0,False,False,True,False,False
0,44,1,0.14136,0,0,7250.0,1,0,1,3625.0,0,0.13222053382442195,1,False,True,False,False,False
0,69,0,0.003421,0,0,3214.0,1,0,0,1607.0,0,0.0034151616909478036,0,False,False,False,False,True
0,67,0,3496.0,0,0,5166.0,0,1,0,5166.0,1,8.159660737063376,0,False,False,False,False,True
1,68,1,423.0,0,0,5166.0,0,1,1,5166.0,1,6.049733455231958,1,False,False,False,False,True
0,74,0,60.0,0,0,5166.0,0,1,0,5166.0,1,4.110873864173311,0,False,False,False,False,True
0,39,0,0.327779,0,0,3300.0,2,0,0,1100.0,0,0.28350762154296866,0,False,True,False,False,False
1,32,1,0.266293,2,3,2500.0,1,0,6,1250.0,0,0.23609373454317104,1,True,False,False,False,False
0,53,0,2995.0,0,0,5166.0,0,1,0,5166.0,1,8.005033344637111,0,False,False,True,False,False
1,39,1,0.552094,1,0,6900.0,1,0,2,3450.0,1,0.43960498693722894,1,False,True,False,False,False
1,76,3,1.774194,1,0,650.0,1,0,4,325.0,1,1.020360254559046,1,False,False,False,False,True
0,52,0,0.112755,0,0,6757.0,0,0,0,6757.0,0,0.10683892227600737,0,False,False,True,False,False
0,52,0,0.370974,0,0,2700.0,1,0,0,1350.0,0,0.31552143614068906,0,False,False,True,False,False
0,80,0,0.0,0,0,10000.0,0,0,0,10000.0,0,0.0,0,False,False,False,False,True
0,38,0,0.485576,0,0,12825.0,4,0,0,2565.0,1,0.3958025758370112,0,False,True,False,False,False
0,44,0,0.339261,0,0,16420.0,3,0,0,4105.0,0,0.292117969297563,0,False,True,False,False,False
0,40,0,0.341863,0,0,2500.0,2,0,0,833.3333333333334,0,0.29405894690016293,0,False,True,False,False,False
0,59,0,0.651641,0,0,2528.0,0,0,0,2528.0,1,0.5017693391343683,0,False,False,False,True,False
0,66,0,0.00803,0,0,10834.0,1,0,0,5417.0,0,0.00799793111106208,0,False,False,False,False,True
0,41,0,0.13085,0,0,16529.599999999977,1,0,0,8264.799999999988,0,0.1229695623436835,0,False,True,False,False,False
0,59,1,0.605421,2,2,4500.0,0,0,5,4500.0,1,0.4733860274819099,1,False,False,False,True,False
0,68,0,30.0,0,0,5166.0,0,1,0,5166.0,1,3.4339872044851463,0,False,False,False,False,True
0,44,0,0.230849,0,0,16529.599999999977,4,0,0,3305.9199999999955,0,0.20770417517800516,0,False,True,False,False,False
0,57,1,1.062388,0,0,1666.0,2,0,1,555.3333333333334,1,0.7238645347219331,1,False,False,False,True,False
0,52,0,0.137125,2,1,7700.0,2,0,3,2566.6666666666665,0,0.12850314716008887,1,False,False,True,False,False
1,63,1,0.124819,0,1,6200.0,1,0,2,3100.0,0,0.11762213382348889,1,False,False,False,True,False
0,63,0,42.0,0,0,5166.0,0,1,0,5166.0,1,3.7612001156935624,0,False,False,False,True,False
1,36,0,0.253046,0,0,3200.0,4,0,0,640.0,0,0.22557738713152675,0,False,True,False,False,False
0,62,0,0.24322,0,0,8000.0,0,0,0,8000.0,0,0.21770478801793075,0,False,False,False,True,False
0,75,0,16.0,0,0,5166.0,0,1,0,5166.0,1,2.833213344056216,0,False,False,False,False,True
1,25,1,0.221095,2,1,2758.0,2,0,4,919.3333333333334,0,0.19974799717971464,1,False,False,False,False,False
0,68,0,0.18516,0,0,2991.0,0,0,0,2991.0,0,0.16987778656961303,0,False,False,False,False,True
1,43,1,0.78919,0,0,8917.0,2,0,1,2972.3333333333335,1,0.5817630034708408,1,False,True,False,False,False
1,57,2,0.388428,0,2,11803.0,0,0,4,11803.0,1,0.3281721719009597,1,False,False,False,True,False
0,46,0,2533.0,0,0,0.0,3,1,0,0.0,1,7.837554360881084,0,False,False,True,False,False
1,62,5,0.314386,0,0,8250.0,0,0,5,8250.0,0,0.2733696364364787,1,False,False,False,True,False
0,48,1,3496.0,0,0,5166.0,3,1,1,1291.5,1,8.159660737063376,1,False,False,True,False,False
1,63,1,0.600394,0,0,2539.0,0,0,1,2539.0,1,0.4702498489311808,1,False,False,False,True,False
0,23,0,0.0,0,0,1666.0,0,0,0,1666.0,0,0.0,0,False,False,False,False,False
0,52,3,0.092863,0,0,8000.0,2,0,3,2666.6666666666665,0,0.0888008582458934,1,False,False,True,False,False
0,38,0,5.0,0,0,5166.0,0,0,0,5166.0,1,1.791759469228055,0,False,True,False,False,False
0,39,0,0.369979,0,0,5775.0,2,0,0,1925.0,0,0.3147954112553981,0,False,True,False,False,False
0,60,0,0.594079,0,0,15300.0,0,0,0,15300.0,1,0.4662961399931243,0,False,False,False,True,False
0,63,0,0.638317,0,0,7865.0,2,0,0,2621.6666666666665,1,0.49366949540014454,0,False,False,False,True,False
1,53,0,0.365067,0,0,10167.0,4,0,0,2033.4,0,0.31120351168141497,0,False,False,True,False,False
0,36,0,661.0,0,0,5166.0,0,1,0,5166.0,1,6.495265555937008,0,False,True,False,False,False
0,64,0,706.0,0,0,5166.0,0,1,0,5166.0,1,6.561030665896573,0,False,False,False,True,False
0,62,0,0.415419,0,0,7950.0,0,0,0,7950.0,1,0.3474256003365823,0,False,False,False,True,False
0,59,0,0.442816,0,0,7300.0,3,0,0,1825.0,1,0.3665967595338592,0,False,False,False,True,False
0,73,0,0.669141,0,0,8081.0,0,0,0,8081.0,1,0.5123091228369022,0,False,False,False,False,True
0,73,0,0.098319,0,0,9936.0,0,0,0,9936.0,0,0.09378082912533534,0,False,False,False,False,True
1,73,3,3.61327,0,0,3782.0,0,0,3,3782.0,1,1.5289369331034801,1,False,False,False,False,True
0,48,0,0.325531,0,0,3716.0,2,0,0,1238.6666666666667,0,0.28181313387444296,0,False,False,True,False,False
0,61,0,3143.0,0,0,0.0,0,1,0,0.0,1,8.053251153549096,0,False,False,False,True,False
1,27,1,0.062812,0,1,1400.0,0,0,2,1400.0,0,0.060918225769399204,1,True,False,False,False,False
0,52,0,0.563671,0,0,13718.0,2,0,0,4572.666666666667,1,0.44703626193849416,0,False,False,True,False,False
1,57,1,0.095381,0,0,3333.0,0,0,1,3333.0,0,0.09110224795504834,1,False,False,False,True,False
1,52,1,1959.0,0,0,5166.0,0,1,1,5166.0,1,7.580699752224563,1,False,False,True,False,False
0,60,0,0.47696,0,0,12000.0,1,0,0,6000.0,1,0.3899859212597043,0,False,False,False,True,False
1,80,0,0.581395,2,0,1160.0,0,0,2,1160.0,1,0.45830736889428464,1,False,False,False,False,True
0,66,0,0.623263,0,0,4100.0,0,0,0,4100.0,1,0.4844383209990629,0,False,False,False,False,True
0,47,0,0.509957,0,0,15416.0,3,0,0,3854.0,1,0.41208117360016855,0,False,False,True,False,False
0,49,0,0.916431,0,0,2823.0,0,0,0,2823.0,1,0.6504646020596374,0,False,False,True,False,False
0,46,0,0.456077,0,0,3027.0,1,0,0,1513.5,1,0.37574583299153685,0,False,False,True,False,False
1,80,0,0.364703,0,0,3665.0,1,0,0,1832.5,0,0.3109368225448523,0,False,False,False,False,True
0,46,0,0.559194,0,0,6900.0,2,0,0,2300.0,1,0.4441690210765652,0,False,False,True,False,False
0,56,0,0.089826,0,0,12000.0,0,0,0,12000.0,0,0.08601805047082153,0,False,False,False,True,False
1,60,2,1630.0,0,1,5166.0,0,1,3,5166.0,1,7.396948602621014,1,False,False,False,True,False
0,63,0,0.203436,0,0,11000.0,1,0,0,5500.0,0,0.18518079859681535,0,False,False,False,True,False
0,71,0,0.216702,0,0,945.0,0,0,0,945.0,0,0.1961439196004964,0,False,False,False,False,True
1,43,0,0.396455,0,0,6600.0,2,0,0,2200.0,1,0.33393688246822695,0,False,True,False,False,False
0,40,0,0.313365,0,0,7444.0,0,0,0,7444.0,0,0.2725925460261779,0,False,True,False,False,False
0,45,0,2139.0,0,0,5166.0,0,1,0,5166.0,1,7.668561108015897,0,False,True,False,False,False
0,86,0,0.007997,0,0,2500.0,0,0,0,2500.0,0,0.00796519345427182,0,False,False,False,False,True
0,66,0,0.252085,0,0,9833.0,1,0,0,4916.5,0,0.22481016174719368,0,False,False,False,False,True
0,42,0,0.114456,0,0,8404.0,0,0,0,8404.0,0,0.10836639347718822,0,False,True,False,False,False
0,51,0,0.28172,0,0,2789.0,1,0,0,1394.5,0,0.24820292590746737,0,False,False,True,False,False
0,50,0,0.145589,0,0,7424.0,1,0,0,3712.0,0,0.13591891522283778,0,False,False,True,False,False
0,67,0,0.003249,0,0,4000.0,0,0,0,4000.0,0,0.003243733403864005,0,False,False,False,False,True
0,81,0,0.751784,0,0,7005.0,0,0,0,7005.0,1,0.5606346972424172,0,False,False,False,False,True
0,31,0,0.380689,0,0,5250.0,0,0,0,5250.0,1,0.32258264993495867,0,True,False,False,False,False
1,60,0,0.225386,0,0,5900.0,0,0,0,5900.0,0,0.20325589640328487,0,False,False,False,True,False
0,73,0,0.442223,0,0,7000.0,0,0,0,7000.0,1,0.36618567323079637,0,False,False,False,False,True
1,75,0,1598.0,2,0,5166.0,1,1,2,2583.0,1,7.377133712833954,1,False,False,False,False,True
0,63,0,0.00233,0,0,3862.0,0,0,0,3862.0,0,0.0023272897590911356,0,False,False,False,True,False
0,60,0,1071.0,0,0,5166.0,0,1,0,5166.0,1,6.977281341630747,0,False,False,False,True,False
0,36,1,0.155828,1,0,6365.0,0,0,2,6365.0,0,0.14481697025267953,1,False,True,False,False,False
1,55,2,1.130249,0,1,3500.0,1,0,3,1750.0,1,0.7562388742973473,1,False,False,True,False,False
0,72,0,139.0,0,0,5166.0,0,1,0,5166.0,1,4.941642422609304,0,False,False,False,False,True
0,64,0,0.55209,0,0,5000.0,1,0,0,2500.0,1,0.43960240977041154,0,False,False,False,True,False
0,62,0,0.341587,0,0,4724.0,1,0,0,2362.0,0,0.2938532415574338,0,False,False,False,True,False
0,48,0,0.445079,0,0,13300.0,1,0,0,6650.0,1,0.36816399135025235,0,False,False,True,False,False
0,54,0,0.337953,0,0,11400.0,0,0,0,11400.0,0,0.29114083403376084,0,False,False,True,False,False
1,56,1,1.249153,0,0,2656.0,0,0,1,2656.0,1,0.8105537008988873,1,False,False,False,True,False
0,46,0,267.0,0,0,5166.0,0,1,0,5166.0,1,5.5909869805108565,0,False,False,True,False,False
1,58,0,0.266667,1,0,1544.0,0,0,1,1544.0,0,0.23638904122209048,1,False,False,False,True,False
1,51,0,2966.0,0,0,5166.0,0,1,0,5166.0,1,7.995306620290822,0,False,False,True,False,False
1,28,0,0.364393,3,0,3004.0,0,0,3,3004.0,0,0.3107096410889172,1,True,False,False,False,False
0,78,0,0.451849,0,0,3000.0,0,0,0,3000.0,1,0.3728379165044443,0,False,False,False,False,True
0,68,1,2941.0,0,0,5166.0,1,1,1,2583.0,1,7.9868449011613825,1,False,False,False,False,True
0,66,0,0.419081,0,0,7902.0,0,0,0,7902.0,1,0.3500094790011957,0,False,False,False,False,True
0,53,0,1071.0,0,0,5166.0,0,1,0,5166.0,1,6.977281341630747,0,False,False,True,False,False
0,77,0,0.003713,0,0,3500.0,1,0,0,1750.0,0,0.0037061238310540793,0,False,False,False,False,True
1,27,0,0.268362,2,0,4560.0,2,0,2,1520.0,0,0.23772630422980634,1,True,False,False,False,False
1,35,2,0.212224,0,0,6511.0,2,0,2,2170.3333333333335,0,0.1924566890521393,1,True,False,False,False,False
0,53,0,0.471006,0,0,4500.0,2,0,0,1500.0,1,0.3859465204689017,0,False,False,True,False,False
0,80,0,72.0,0,0,5166.0,0,1,0,5166.0,1,4.290459441148391,0,False,False,False,False,True
0,52,0,0.293582,0,0,12200.0,1,0,0,6100.0,0,0.2574151145271785,0,False,False,True,False,False
0,38,0,0.355647,0,0,3390.0,3,0,0,847.5,0,0.3042788311441278,0,False,True,False,False,False
0,40,0,0.591779,0,0,7833.0,0,0,0,7833.0,1,0.4648522586904515,0,False,True,False,False,False
0,34,0,0.365579,0,0,8000.0,0,0,0,8000.0,0,0.31157851452396584,0,True,False,False,False,False
0,33,0,0.242098,0,0,9743.0,2,0,0,3247.6666666666665,0,0.21680188539040035,0,True,False,False,False,False
0,47,0,0.272556,0,0,8500.0,0,0,0,8500.0,0,0.24102747633276955,0,False,False,True,False,False
1,70,2,0.382466,0,1,2611.0,0,0,3,2611.0,1,0.3238688609835463,1,False,False,False,False,True
0,49,0,0.338035,0,0,10421.0,2,0,0,3473.6666666666665,0,0.29120211980935146,0,False,False,True,False,False
0,56,0,0.091193,0,0,1600.0,0,0,0,1600.0,0,0.08727159313047295,0,False,False,False,True,False
0,45,0,605.0,0,0,5166.0,0,1,0,5166.0,1,6.406879986069314,0,False,True,False,False,False
0,36,0,0.351254,0,0,5300.0,2,0,0,1766.6666666666667,0,0.3010330501889162,0,False,True,False,False,False
0,31,0,0.073515,0,0,5100.0,0,0,0,5100.0,0,0.07093831122463866,0,True,False,False,False,False
0,43,0,0.339166,0,0,16000.0,3,0,0,4000.0,0,0.2920470321392684,0,False,True,False,False,False
0,44,0,0.032262,0,0,7500.0,0,0,0,7500.0,0,0.03175251080731274,0,False,True,False,False,False
0,69,1,0.222421,0,0,16207.0,1,0,1,8103.5,0,0.2008333186019279,1,False,False,False,False,True
1,60,1,0.447809,3,0,3400.0,2,0,4,1133.3333333333333,1,0.37005137918580483,1,False,False,False,True,False
1,42,0,0.761355,0,0,7529.0,2,0,0,2509.6666666666665,1,0.5660833992032128,0,False,True,False,False,False
0,36,0,0.030159,0,1,16529.599999999977,0,0,1,16529.599999999977,0,0.029713159259925695,1,False,True,False,False,False
1,62,0,0.051261,3,1,3608.0,1,0,4,1804.0,0,0.0499903959839267,1,False,False,False,True,False
1,36,0,0.134025,0,0,11370.0,2,0,0,3790.0,0,0.12577325091793323,0,False,True,False,False,False
1,62,1,0.249256,0,0,5375.0,1,0,1,2687.5,0,0.22254817411237257,1,False,False,False,True,False
0,53,0,0.102341,0,0,3800.0,0,0,0,3800.0,0,0.09743610025141859,0,False,False,True,False,False
0,23,0,0.1307,0,0,4100.0,3,0,0,1025.0,0,0.1228369099590624,0,False,False,False,False,False
1,67,0,0.0,1,0,1620.0,3,0,1,405.0,0,0.0,1,False,False,False,False,True
0,47,0,14.0,0,0,5166.0,0,1,0,5166.0,1,2.70805020110221,0,False,False,True,False,False
1,55,0,0.09995,0,0,2000.0,1,0,0,1000.0,0,0.09526472422578115,0,False,False,True,False,False
0,77,0,0.207919,0,0,5833.0,0,0,0,5833.0,0,0.18889904428433918,0,False,False,False,False,True
0,56,1,0.407257,0,0,5180.0,0,0,1,5180.0,1,0.3416424195901675,1,False,False,False,True,False
0,50,1,0.328614,0,0,12500.0,3,0,1,3125.0,0,0.28413629360128334,1,False,False,True,False,False
1,47,0,3496.0,0,0,5166.0,1,1,0,2583.0,1,8.159660737063376,0,False,False,True,False,False
